title,author,url
Anti-Wiretap Spectrum-Sharing for Cooperative Cognitive Radio Communication Systems,Peiyuan Si   Weidang Lu   Kecai Gu   Xin Liu   Bo Li   Hong Peng   Yi Gong,/pmc/articles/PMC6806207/
Evaluation of the effects of erythropoietin and interleukin-6 in rats submitted to acute spinal cord injury,Alderico Girão Campos de Barros   Alexandre Fogaça Cristante   Gustavo Bispo dos Santos   Renato José Mendonça Natalino   Ricardo José Rodriguez Ferreira   Tarcísio Eloy Pessoa de Barros-Filho,/pmc/articles/PMC6691840/
Effect of Pyrochar and Hydrochar on Water Evaporation in Clayey Soil under Greenhouse Cultivation,Yang Liu   Xiaoyu Liu   Ni Ren   Yanfang Feng   Lihong Xue   Linzhang Yang,/pmc/articles/PMC6678632/
Single Cell Gene Co-Expression Network Reveals FECH/CROT Signature as a Prognostic Marker,Xin Chen   Lingling Hu   Yuan Wang   Weijun Sun   Chao Yang,/pmc/articles/PMC6678878/
An Investigation about Gene Modules Associated with hDPSC Differentiation for Adolescents,Wenjing Xu   Jianqiang Li   Juan Li   Ji-Jiang Yang   Qing Wang   Bo Liu   Weiliang Qiu,/pmc/articles/PMC6476005/
Performance Analysis of the IEEE 802.11ax MAC Protocol for Heterogeneous Wi-Fi Networks in Non-Saturated Conditions,Kyu-haeng Lee,/pmc/articles/PMC6479673/
Evaluation of Alternative Halo Ring Positions in Children Using Tomography,Mauro Costa Morais Tavares-Júnior   Diego Ubrig Munhoz   João Paço Vaz de Souza   Raphael Martus Marcon   Alexandre Fogaça Cristante   Olavo Biraghi Letaif,/pmc/articles/PMC6399660/
Rapid prediction of yellow tea free amino acids with hyperspectral images,Baohua Yang   Yuan Gao   Hongmin Li   Shengbo Ye   Hongxia He   Shenru Xie,/pmc/articles/PMC6382264/
Incorporation of Phosphorus Impurities in a Silicon Nanowire Transistor with a Diameter of 5 nm,Yanfeng Jiang   Wenjie Wang   Zirui Wang   Jian-Ping Wang,/pmc/articles/PMC6412190/
Design and Application of Toxic and Harmful Gas Monitoring System in Fire Fighting,Yufeng Fan   Xiaodong Zhu   Hulin Sui   Haotai Sun   Zhongming Wang,/pmc/articles/PMC6358806/
A Combined Ray Tracing Method for Improving the Precision of the USBL Positioning System in Smart Ocean,Jian Li   Qi Gu   Ying Chen   Guiqing Sun   Haocai Huang,/pmc/articles/PMC6210799/
Using Compact Coevolutionary Algorithm for Matching Biomedical Ontologies,Xingsi Xue   Jie Chen   Junfeng Chen   Dongxu Chen,/pmc/articles/PMC6199880/
Taking advantage of hybrid bioinspired intelligent algorithm with decoupled extended Kalman filter for optimizing growing and pruning radial basis function network,Zhilei Chai   Wei Song   Qinxin Bao   Feng Ding   Fei Liu,/pmc/articles/PMC6170552/
Privacy-Preserving Authentication Using a Double Pseudonym for Internet of Vehicles,Jie Cui   Wenyu Xu   Hong Zhong   Jing Zhang   Yan Xu   Lu Liu,/pmc/articles/PMC5981257/
MINIMALLY INVASIVE EXTREME LATERAL APPROACH IN SPINAL LUMBAR METASTASIS,LUCAS CASTRILLON CARMO MACHADO   DOUGLAS KENJI NARAZAKI   WILLIAN GEMIO JACOBSEN TEIXEIRA   ALEXANDRE FOGAÇA CRISTANTE   MANOEL JACOBSEN TEIXEIRA   TARCÍSIO ELOY PESSOA DE BARROS   FILHO,/pmc/articles/PMC6053960/
Corrigendum to “Nonintrusive Load Monitoring Based on Advanced Deep Learning and Novel Signature”,Jihyun Kim   Thi-Thu-Huong Le   Howon Kim,/pmc/articles/PMC5952431/
Improving Efficiency of Passive RFID Tag Anti-Collision Protocol Using Dynamic Frame Adjustment and Optimal Splitting,Muhammad Qasim Memon   Jingsha He   Mirza Ammar Yasir   Aasma Memon,/pmc/articles/PMC5948889/
Source Localization in Acoustic Sensor Networks via Constrained Least-Squares Optimization Using AOA and GROA Measurements,Ji-An Luo   Si-Wei Pan   Dong-Liang Peng   Zhi Wang   Yan-Jun Li,/pmc/articles/PMC5948613/
Real-Time Measurements and Characterization of Airborne Particulate Matter from a Primary Silicon Carbide Production Plant,Rikke Bramming Jørgensen   Ida Teresia Kero,/pmc/articles/PMC5751027/
Experimental study of histological changes in vascular loops according to the duration of the postoperative period: Application in reconstructive microsurgery,Renata Gregorio Paulos   Bruno Alves Rudelli   Renee Zon Filippe   Gustavo Bispo dos Santos   Ana Abarca Herrera   Andre Araujo Ribeiro   Marcelo Rosa de Rezende   Teng Hsiang-Wei   Rames Mattar-Jr,/pmc/articles/PMC5629734/
A novel aliasing-free subband information fusion approach for wideband sparse spectral estimation,Ji-An Luo   Xiao-Ping Zhang   Zhi Wang,/pmc/articles/PMC6979490/
A novel underwater dam crack detection and classification approach based on sonar images,Pengfei Shi   Xinnan Fan   Jianjun Ni   Zubair Khan   Min Li,/pmc/articles/PMC5480977/
An Unobtrusive Fall Detection and Alerting System Based on Kalman Filter and Bayes Network Classifier,Jian He   Shuang Bai   Xiaoyi Wang,/pmc/articles/PMC5492878/
Improving Video Segmentation by Fusing Depth Cues and the Visual Background Extractor (ViBe) Algorithm,Xiaoqin Zhou   Xiaofeng Liu   Aimin Jiang   Bin Yan   Chenguang Yang,/pmc/articles/PMC5470922/
PATL: A RFID Tag Localization based on Phased Array Antenna,Lanxin Qiu   Xiaoxuan Liang   Zhangqin Huang,/pmc/articles/PMC5353545/
The influence of body image on surgical decisions in adolescent idiopathic scoliosis patients,Paulo Alvim Borges   José Thomé de Carvalho Neto   Olavo Biraghi Letaif   Raphael Martus Marcon   Alexandre Fogaça Cristante,/pmc/articles/PMC5348583/
A Dynamic Bioinspired Neural Network Based Real-Time Path Planning Method for Autonomous Underwater Vehicles,Jianjun Ni   Liuying Wu   Pengfei Shi   Simon X. Yang,/pmc/articles/PMC5309431/
Fabrication of (Co  Mn)3O4/rGO Composite for Lithium Ion Battery Anode by a One-Step Hydrothermal Process with H2O2 as Additive,Zuohua Li   Yanhui Cui   Jun Chen   Lianlin Deng   Junwei Wu,/pmc/articles/PMC5082892/
Theory and Applications of Bioinspired Neural Intelligence for Robotics and Control,Simon X. Yang   Chaomin Luo   Howard Li   Jianjun Ni   Jianwei Zhang,/pmc/articles/PMC5002287/
Single microwave-photon detector using an artificial Λ-type three-level system,Kunihiro Inomata   Zhirong Lin   Kazuki Koshino   William D. Oliver   Jaw-Shen Tsai   Tsuyoshi Yamamoto   Yasunobu Nakamura,/pmc/articles/PMC4962486/
A Distributed Learning Method for -Regularized Kernel Machine over Wireless Sensor Networks,Xinrong Ji   Cuiqin Hou   Yibin Hou   Fang Gao   Shulong Wang,/pmc/articles/PMC4970071/
Effects of ganglioside G(M1) and erythropoietin on spinal cord lesions in rats: functional and histological evaluations,Raphael Martus Marcon   Alexandre Fogaça Cristante   Tarcísio Eloy Pessoa de Barros Filho   Ricardo Ferreira   Gustavo Bispo dos Santos,/pmc/articles/PMC4930661/
Internal Stress Monitoring of In-Service Structural Steel Members with Ultrasonic Method,Zuohua Li   Jingbo He   Jun Teng   Ying Wang,/pmc/articles/PMC5502694/
Node Deployment Algorithm for Underwater Sensor Networks Based on Connected Dominating Set,Peng Jiang   Jun Liu   Feng Wu   Jianzhong Wang   Anke Xue,/pmc/articles/PMC4813963/
A Pedestrian Detection Scheme Using a Coherent Phase Difference Method Based on 2D Range-Doppler FMCW Radar,Eugin Hyun   Young-Seok Jin   Jong-Hun Lee,/pmc/articles/PMC4732157/
Node Self-Deployment Algorithm Based on an Uneven Cluster with Radius Adjusting for Underwater Sensor Networks,Peng Jiang   Yiming Xu   Feng Wu,/pmc/articles/PMC4732131/
PSEUDARTHROSIS OF THE SCAPHOID IN IMMATURE SKELETONS,Marcelo Barreto de Lemos   Ádria Simone Ferreira Bentes   Miguel Flores do Amaral Neto   Leandro de Freitas Spinelli   Antônio Lourenço Severo   Osvandré Lech,/pmc/articles/PMC4799405/
The tight relationship between asymmetric signaling and locational excitability in motoneuron dendrites,Hojeong Kim   C J Heckman,/pmc/articles/PMC4802796/
Node Non-Uniform Deployment Based on Clustering Algorithm for Underwater Sensor Networks,Peng Jiang   Jun Liu   Feng Wu,/pmc/articles/PMC4721707/
GORHAM-STOUT SYNDROME: PHANTOM BONE DISEASE,Gabriel El-Kouba   Romilton de Araújo Santos   Paulo César Pilluski   Antonio Severo   Osvandré Lech,/pmc/articles/PMC4799205/
UPDATE ON INFECTIONS IN ARTICULAR PROSTHESIS,Ana Lucia Lei Munhoz Lima   Priscila Rosalba Domingos de Oliveira,/pmc/articles/PMC4799166/
A Novel Characteristic Frequency Bands Extraction Method for Automatic Bearing Fault Diagnosis Based on Hilbert Huang Transform,Xiao Yu   Enjie Ding   Chunxu Chen   Xiaoming Liu   Li Li,/pmc/articles/PMC4701258/
Effects of tacrolimus and erythropoietin in experimental spinal cord lesion in rats: functional and histological evaluation,P R de Mesquita Coutinho   A F Cristante   T E P de Barros Filho   R Ferreira   G B dos Santos,/pmc/articles/PMC5399139/
A Trajectory-Based Coverage Assessment Approach for Universal Sensor Networks,Ningning Qin   Xin Zheng   Guiyun Tian,/pmc/articles/PMC4570390/
Medium to Long Range Kinematic GPS Positioning with Position-Velocity-Acceleration Model Using Multiple Reference Stations,Chang-Ki Hong   Chi Ho Park   Joong-hee Han   Jay Hyoun Kwon,/pmc/articles/PMC4541913/
Node Deployment Algorithm Based on Connected Tree for Underwater Sensor Networks,Peng Jiang   Xingmin Wang   Lurong Jiang,/pmc/articles/PMC4541905/
Use of computed tomography to determine the risk of patellar dislocation in 921 patients with patellar instability,Marco Antonio Schueda   Diego Costa Astur   Rodrigo Schueda Bier   Debora Schueda Bier   Nelson Astur   Moisés Cohen,/pmc/articles/PMC4356681/
Evaluation of the Length and Isometric Pattern of the Anterolateral Ligament With Serial Computer Tomography,Camilo Partezani Helito   Paulo Victor Partezani Helito   Marcelo Batista Bonadio   Roberto Freire da Mota e Albuquerque   Marcelo Bordalo-Rodrigues   Jose Ricardo Pecora   Gilberto Luis Camanho   Marco Kawamura Demange,/pmc/articles/PMC4555530/
An Unusual Metallic Foreign Body inside the Knee Medial Femoral Condyle,Camilo Partezani Helito   Carlos Eduardo Nunes Faria   Marcelo Batista Bonadio   Jose Ricardo Pecora   Gilberto Luis Camanho   Marco Kawamura Demange,/pmc/articles/PMC4259144/
Controlled medial branch anesthetic block in the diagnosis of chronic lumbar facet joint pain: the value of a three-month follow-up,Ivan Dias da Rocha   Alexandre Fogaça Cristante   Raphael Martus Marcon   Reginaldo Perilo Oliveira   Olavo Biraghi Letaif   Tarcisio Eloy Pessoa de Barros Filho,/pmc/articles/PMC4129553/
Prevalence of scoliosis in Williams-Beuren syndrome patients treated at a regional reference center,Marcelo Loquette Damasceno   Alexandre Fogaça Cristante   Raphael Martus Marcon   Tarcísio Eloy Pessoa de Barros Filho,/pmc/articles/PMC4081883/
Anatomy and Histology of the Knee Anterolateral Ligament,Camilo Partezani Helito   Marco Kawamura Demange   Marcelo Batista Bonadio   Luis Eduardo Passarelli Tírico   Riccardo Gomes Gobbi   José Ricardo Pécora   Gilberto Luis Camanho,/pmc/articles/PMC4555517/
Anteroposterior displacement behavior of the center of pressure   without visual reference   in postmenopausal women with and without lumbar osteoporosis,Guilherme Carlos Brech   Ângela Maggio da Fonseca   Vicente Renato Bagnoli   Edmund Chada Baracat   Júlia Maria D'Andrea Greve,/pmc/articles/PMC3798690/
One-year treatment follow-up of plantar fasciitis: radial shockwaves vs. conventional physiotherapy,Marcus Vinicius Grecco   Guilherme Carlos Brech   Júlia Maria D'Andrea Greve,/pmc/articles/PMC3752632/
Relationship between Anthropometric Factors   Gender   and Balance under Unstable Conditions in Young Adults,Júlia Maria D'Andréa Greve   Mutlu Cuğ   Deniz Dülgeroğlu   Guilherme Carlos Brech   Angelica Castilho Alonso,/pmc/articles/PMC3581282/
Tomographic correlation for Magerl's technique in C1-C2 arthrodesis in children,Bárbara Camargo Chiaramonti   So Yeon Kim   Luiz Roberto Delboni Marchese   Olavo Biraghi Letaif   Raphael Martus Marcon   Alexandre Fogaça Cristante,/pmc/articles/PMC3875001/
Therapeutic approaches for spinal cord injury,Alexandre Fogaça Cristante   Tarcísio Eloy Pessoa de Barros Filho   Raphael Martus Marcon   Olavo Biraghi Letaif   Ivan Dias da Rocha,/pmc/articles/PMC3460027/
Numerical Characterization of DNA Sequence Based on Dinucleotides,Xingqin Qi   Edgar Fuller   Qin Wu   Cun-Quan Zhang,/pmc/articles/PMC3349307/
Interobserver Reliability among Radiologists and Orthopaedists in Evaluation of Chondral Lesions of the Knee by MRI,Fábio Cavalli   Anela Izadi   Ana Paula R. B. Ferreira   Larissa Braga   Andresa Braga-Baiak   Marco Antonio Schueda   Mihir Gandhi   Ricardo Pietrobon,/pmc/articles/PMC3170824/
Identifying governance strategies that effectively support ecosystem services   resource sustainability   and biodiversity,R. E. Kenward   M. J. Whittingham   S. Arampatzis   B. D. Manos   T. Hahn   A. Terry   R. Simoncini   J. Alcorn   O. Bastian   M. Donlan   K. Elowe   F. Franzén   Z. Karacsonyi   M. Larsson   D. Manou   I. Navodaru   O. Papadopoulou   J. Papathanasiou   A. von Raggamby   R. J. A. Sharp   T. Söderqvist   Å. Soutukorva   L. Vavrova   N. J. Aebischer   N. Leader-Williams   C. Rutz,/pmc/articles/PMC3069166/
A common variant of the interleukin 6 receptor (IL-6r) gene increases IL-6r and IL-6 levels   without other inflammatory effects,S Rafiq   TM Frayling   A Murray   A Hurst   K Stevens   MN Weedon   W Henley   L Ferrucci   S Bandinelli   A-M Corsi   JM Guralnik   D Melzer,/pmc/articles/PMC2668154/
High interleukin-6 plasma levels are associated with low HDL-C levels in community-dwelling older adults: The InChianti study,Giovanni Zuliani   Stefano Volpato   Alessando Blè   Stefania Bandinelli   Anna Maria Corsi   Fulvio Lauretani   Giuseppe Paolisso   Renato Fellin   Luigi Ferrucci,/pmc/articles/PMC2645783/
Development of a Network of Accurate Ozone Sensing Nodes for Parallel Monitoring in a Site Relocation Study,Brandon Feenstra   Vasileios Papapostolou   Berj Der Boghossian   David Cocker   Andrea Polidori,/pmc/articles/PMC6982912/
Tackling Faults in the Industry 4.0 Era—A Survey of Machine-Learning Solutions and Key Aspects,Angelos Angelopoulos   Emmanouel T. Michailidis   Nikolaos Nomikos   Panagiotis Trakadas   Antonis Hatziefremidis   Stamatis Voliotis   Theodore Zahariadis,/pmc/articles/PMC6983262/
High Precision Timing with Parabolic Equation Fitting in Narrowband Systems ,Jun Zou   Chen Xu,/pmc/articles/PMC6806300/
An IoT Hardware Platform Architecture for Monitoring Power Grid Systems Based on Heterogeneous Multi-Sensors ,Phuoc Duc Nguyen   Hieu Quang Vo   Linh Ngoc Le   SeokJin Eo   LokWon Kim,/pmc/articles/PMC7663348/
Physician-perceived utility of the EORTC QLQ-GINET21 questionnaire in the treatment of patients with gastrointestinal neuroendocrine tumours: a multicentre   cross-sectional survey (QUALINETS),Marta Benavent   Javier Sastre   Ignacio García Escobar   Angel Segura   Jaume Capdevila   Alberto Carmona   Isabel Sevilla   Teresa Alonso   Guillermo Crespo   Lourdes García   Neus Canal   Guillermo de la Cruz   Javier Gallego,/pmc/articles/PMC7847563/
A Novel Algorithm for Breast Mass Classification in Digital Mammography Based on Feature Fusion,Qian Zhang   Yamei Li   Guohua Zhao   Panpan Man   Yusong Lin   Meiyun Wang,/pmc/articles/PMC7772044/
Socio-economic burden and resource utilisation in Italian patients with chronic urticaria: 2-year data from the AWARE study,Oliviero Rossi   Angelo Piccirillo   Enrico Iemoli   Annalisa Patrizi   Luca Stingeni   Stefano Calvieri   Massimo Gola   Paolo Dapavo   Antonio Cristaudo   Leonardo Zichichi   Laura Losappio   Fabiana Saccheri   Elide Anna Pastorello,/pmc/articles/PMC7726718/
A Novel Method for Sea-Land Clutter Separation Using Regularized Randomized and Kernel Ridge Neural Networks,Le Zhang   Jeyan Thiyagalingam   Anke Xue   Shuwen Xu,/pmc/articles/PMC7697782/
A multi-label classification model for full slice brain computerised tomography image,Jianqiang Li   Guanghui Fu   Yueda Chen   Pengzhi Li   Bo Liu   Yan Pei   Hui Feng,/pmc/articles/PMC7672970/
High Phase Synchronization in Alpha Band Activity in Older Subjects With High Creativity,Sou Nobukawa   Teruya Yamanishi   Kanji Ueno   Kimiko Mizukami   Haruhiko Nishimura   Tetsuya Takahashi,/pmc/articles/PMC7642763/
Partial Classifier Chains with Feature Selection by Exploiting Label Correlation in Multi-Label Classification,Zhenwu Wang   Tielin Wang   Benting Wan   Mengjie Han,/pmc/articles/PMC7597295/
A New Model for Complex Dynamical Networks Considering Random Data Loss,Xu Wu   Guo-Ping Jiang   Xinwei Wang,/pmc/articles/PMC7515327/
Optimization of Condition Monitoring Decision Making by the Criterion of Minimum Entropy,Ahmed Raza   Vladimir Ulansky,/pmc/articles/PMC7514539/
Performance Improvement of Underwater Continuous-Variable Quantum Key Distribution via Photon Subtraction,Qingquan Peng   Guojun Chen   Xuan Li   Qin Liao   Ying Guo,/pmc/articles/PMC7514222/
A systematic approach for COVID-19 predictions and parameter estimation,Vishal Srivastava   Smriti Srivastava   Gopal Chaudhary   Fadi Al-Turjman,/pmc/articles/PMC7644415/
Radiotherapy tumor volume for limited-stage small cell lung cancer: less is more,Antonin Levy   Corinne Faivre-Finn,/pmc/articles/PMC7575968/
The Effects of the Driver’s Mental State and Passenger Compartment Conditions on Driving Performance and Driving Stress,Víctor Corcoba Magaña   Wilhelm Daniel Scherz   Ralf Seepold   Natividad Martínez Madrid   Xabiel García Pañeda   Roberto Garcia,/pmc/articles/PMC7571166/
Escherichia coli Increases its ATP Concentration in Weakly Acidic Environments Principally through the Glycolytic Pathway,Wenbin Zhang   Xin Chen   Wei Sun   Tao Nie   Natalie Quanquin   Yirong Sun,/pmc/articles/PMC7563387/
18F-FDG PET and DCE kinetic modeling and their correlations in primary NSCLC: first voxel-wise correlative analysis of human simultaneous [18F]FDG PET-MRI data,Florent L. Besson   Brice Fernandez   Sylvain Faure   Olaf Mercier   Andrei Seferian   Xavier Mignard   Sacha Mussot   Cecile le Pechoux   Caroline Caramella   Angela Botticella   Antonin Levy   Florence Parent   Sophie Bulifon   David Montani   Delphine Mitilian   Elie Fadel   David Planchard   Benjamin Besse   Maria-Rosa Ghigna-Bellinzoni   Claude Comtat   Vincent Lebon   Emmanuel Durand,/pmc/articles/PMC7392998/
